# x
1.000000000000000000e+01 1.489909715019166470e-03
-1.000000000000000000e+01 1.455683588981628418e+00
1.000000000000000000e+01 1.440070629119873047e+00
-1.000000000000000000e+01 8.461072444915771484e-01
-1.000000000000000000e+01 1.348524212837219238e+00
1.000000000000000000e+01 1.891815185546875000e+00
-1.000000000000000000e+01 1.146109700202941895e-01
-1.000000000000000000e+01 3.125749528408050537e-01
-1.000000000000000000e+01 8.925850987434387207e-01
1.000000000000000000e+01 7.851270437240600586e-01
-1.000000000000000000e+01 1.535403966903686523e+00
1.000000000000000000e+01 1.137502431869506836e+00
1.000000000000000000e+01 2.743455767631530762e-01
-1.000000000000000000e+01 3.406333327293395996e-01
1.000000000000000000e+01 5.551509857177734375e-01
-1.000000000000000000e+01 1.098398327827453613e+00
-1.000000000000000000e+01 1.185706496238708496e+00
1.000000000000000000e+01 3.493697643280029297e-01
1.000000000000000000e+01 1.368644475936889648e+00
1.000000000000000000e+01 3.142676949501037598e-01
-1.000000000000000000e+01 9.492674469947814941e-01
1.000000000000000000e+01 1.499941110610961914e+00
-1.000000000000000000e+01 1.737793445587158203e+00
1.000000000000000000e+01 1.164164185523986816e+00
-1.000000000000000000e+01 4.085812270641326904e-01
-1.000000000000000000e+01 5.751870870590209961e-01
1.000000000000000000e+01 1.368707418441772461e-01
-1.000000000000000000e+01 8.304865360260009766e-01
1.000000000000000000e+01 1.599573135375976562e+00
-1.000000000000000000e+01 1.821344614028930664e+00
1.000000000000000000e+01 1.699500918388366699e+00
-1.000000000000000000e+01 1.582105398178100586e+00
1.000000000000000000e+01 2.971498072147369385e-01
-1.000000000000000000e+01 1.148892521858215332e+00
-1.000000000000000000e+01 7.635822892189025879e-02
-1.000000000000000000e+01 1.403929710388183594e+00
-1.000000000000000000e+01 1.552679538726806641e+00
-1.000000000000000000e+01 9.210145473480224609e-01
1.000000000000000000e+01 1.696198344230651855e+00
-1.000000000000000000e+01 6.757557988166809082e-01
1.000000000000000000e+01 2.338591068983078003e-01
1.000000000000000000e+01 4.726072549819946289e-01
1.000000000000000000e+01 1.305185556411743164e+00
4.945793151855468750e-01 0.000000000000000000e+00
-9.321418762207031250e+00 0.000000000000000000e+00
8.752248764038085938e+00 0.000000000000000000e+00
-1.324258804321289062e+00 0.000000000000000000e+00
-4.083823204040527344e+00 0.000000000000000000e+00
3.311462402343750000e+00 0.000000000000000000e+00
5.348439216613769531e+00 0.000000000000000000e+00
-9.650104522705078125e+00 0.000000000000000000e+00
-1.662727355957031250e+00 0.000000000000000000e+00
-8.686656951904296875e+00 0.000000000000000000e+00
-3.885702610015869141e+00 0.000000000000000000e+00
-1.728857994079589844e+00 0.000000000000000000e+00
6.296916961669921875e+00 0.000000000000000000e+00
-2.470147609710693359e+00 0.000000000000000000e+00
-9.386806488037109375e-01 0.000000000000000000e+00
5.632989883422851562e+00 0.000000000000000000e+00
-4.284630298614501953e+00 0.000000000000000000e+00
2.084960937500000000e-01 0.000000000000000000e+00
1.795319557189941406e+00 0.000000000000000000e+00
-9.592255592346191406e+00 0.000000000000000000e+00
4.901962280273437500e-01 0.000000000000000000e+00
-7.268802642822265625e+00 0.000000000000000000e+00
8.495649337768554688e+00 0.000000000000000000e+00
-6.155405044555664062e-01 0.000000000000000000e+00
4.778385162353515625e-01 0.000000000000000000e+00
9.082981109619140625e+00 0.000000000000000000e+00
4.188957214355468750e-01 0.000000000000000000e+00
6.168395996093750000e+00 0.000000000000000000e+00
-3.955165863037109375e+00 0.000000000000000000e+00
4.591769218444824219e+00 0.000000000000000000e+00
-4.711828231811523438e+00 0.000000000000000000e+00
3.824883460998535156e+00 0.000000000000000000e+00
1.825902938842773438e+00 0.000000000000000000e+00
6.360153198242187500e+00 0.000000000000000000e+00
3.973464965820312500e+00 0.000000000000000000e+00
-3.542003631591796875e+00 0.000000000000000000e+00
-7.404911994934082031e+00 0.000000000000000000e+00
-9.233427047729492188e-01 0.000000000000000000e+00
-9.131204605102539062e+00 0.000000000000000000e+00
-4.153060913085937500e+00 0.000000000000000000e+00
-7.232757091522216797e+00 0.000000000000000000e+00
9.307376861572265625e+00 0.000000000000000000e+00
1.091840744018554688e+00 0.000000000000000000e+00
8.755151748657226562e+00 0.000000000000000000e+00
9.732639312744140625e+00 0.000000000000000000e+00
6.814722061157226562e+00 0.000000000000000000e+00
-8.150279998779296875e+00 0.000000000000000000e+00
-3.257526397705078125e+00 0.000000000000000000e+00
-4.399762630462646484e+00 0.000000000000000000e+00
-7.538950443267822266e+00 0.000000000000000000e+00
-2.928734779357910156e+00 0.000000000000000000e+00
3.176601409912109375e+00 0.000000000000000000e+00
1.532444953918457031e+00 0.000000000000000000e+00
5.210064888000488281e+00 0.000000000000000000e+00
4.815210342407226562e+00 0.000000000000000000e+00
9.105272293090820312e+00 0.000000000000000000e+00
6.642711639404296875e+00 0.000000000000000000e+00
-8.190756797790527344e+00 0.000000000000000000e+00
-4.161069393157958984e+00 0.000000000000000000e+00
-7.498126029968261719e+00 0.000000000000000000e+00
-3.747424125671386719e+00 0.000000000000000000e+00
3.908132553100585938e+00 0.000000000000000000e+00
-3.706283569335937500e-01 0.000000000000000000e+00
9.145940780639648438e+00 0.000000000000000000e+00
-9.841437339782714844e+00 0.000000000000000000e+00
8.060466766357421875e+00 0.000000000000000000e+00
1.225719451904296875e+00 0.000000000000000000e+00
-8.043685913085937500e+00 0.000000000000000000e+00
-9.755535125732421875e-01 0.000000000000000000e+00
-5.757345199584960938e+00 0.000000000000000000e+00
-3.833208084106445312e-01 0.000000000000000000e+00
6.230686187744140625e+00 0.000000000000000000e+00
-5.149692535400390625e+00 0.000000000000000000e+00
-7.189693450927734375e+00 0.000000000000000000e+00
5.129528045654296875e+00 0.000000000000000000e+00
-2.989816188812255859e+00 0.000000000000000000e+00
-6.830398082733154297e+00 0.000000000000000000e+00
3.372791290283203125e+00 0.000000000000000000e+00
-7.343244552612304688e-01 0.000000000000000000e+00
-2.399917125701904297e+00 0.000000000000000000e+00
3.622069358825683594e+00 0.000000000000000000e+00
6.628892898559570312e+00 0.000000000000000000e+00
-8.704680442810058594e+00 0.000000000000000000e+00
5.403526306152343750e+00 0.000000000000000000e+00
6.747888565063476562e+00 0.000000000000000000e+00
-9.967623710632324219e+00 0.000000000000000000e+00
-1.388678550720214844e+00 0.000000000000000000e+00
1.069773674011230469e+00 0.000000000000000000e+00
-1.598455429077148438e+00 0.000000000000000000e+00
3.047229766845703125e+00 0.000000000000000000e+00
-6.565061569213867188e+00 0.000000000000000000e+00
-1.798170089721679688e+00 0.000000000000000000e+00
8.639141082763671875e+00 0.000000000000000000e+00
7.430158615112304688e+00 0.000000000000000000e+00
-4.743173122406005859e+00 0.000000000000000000e+00
-5.935006618499755859e+00 0.000000000000000000e+00
6.256015777587890625e+00 0.000000000000000000e+00
7.224166870117187500e+00 0.000000000000000000e+00
3.554458618164062500e-01 0.000000000000000000e+00
-9.513332366943359375e+00 0.000000000000000000e+00
9.045818328857421875e+00 0.000000000000000000e+00
9.351671218872070312e+00 0.000000000000000000e+00
-9.611323356628417969e+00 0.000000000000000000e+00
7.676986694335937500e+00 0.000000000000000000e+00
9.174297332763671875e+00 0.000000000000000000e+00
5.618046760559082031e+00 0.000000000000000000e+00
9.396930694580078125e+00 0.000000000000000000e+00
-4.065983295440673828e+00 0.000000000000000000e+00
7.288093566894531250e-01 0.000000000000000000e+00
-9.984340667724609375e+00 0.000000000000000000e+00
-6.825494766235351562e+00 0.000000000000000000e+00
8.003688812255859375e+00 0.000000000000000000e+00
-1.521379470825195312e+00 0.000000000000000000e+00
3.296667098999023438e+00 0.000000000000000000e+00
-2.288294315338134766e+00 0.000000000000000000e+00
-4.349308013916015625e+00 0.000000000000000000e+00
8.123287200927734375e+00 0.000000000000000000e+00
-9.036731719970703125e+00 0.000000000000000000e+00
-5.183704376220703125e+00 0.000000000000000000e+00
8.925554275512695312e+00 0.000000000000000000e+00
3.060356140136718750e+00 0.000000000000000000e+00
-7.805310249328613281e+00 0.000000000000000000e+00
3.481809616088867188e+00 0.000000000000000000e+00
-4.097104072570800781e+00 0.000000000000000000e+00
-7.759482383728027344e+00 0.000000000000000000e+00
5.568841934204101562e+00 0.000000000000000000e+00
5.147093772888183594e+00 0.000000000000000000e+00
7.474321365356445312e+00 0.000000000000000000e+00
-2.246368408203125000e+00 0.000000000000000000e+00
9.690084457397460938e-01 0.000000000000000000e+00
-6.717567443847656250e+00 0.000000000000000000e+00
7.780158996582031250e+00 0.000000000000000000e+00
6.658504486083984375e+00 0.000000000000000000e+00
2.468606948852539062e+00 0.000000000000000000e+00
1.900949478149414062e+00 0.000000000000000000e+00
-4.688017845153808594e+00 0.000000000000000000e+00
-1.624170303344726562e+00 0.000000000000000000e+00
1.611791610717773438e+00 0.000000000000000000e+00
1.248950004577636719e+00 0.000000000000000000e+00
1.923423767089843750e+00 0.000000000000000000e+00
-6.340946197509765625e+00 0.000000000000000000e+00
4.769468307495117188e+00 0.000000000000000000e+00
1.527480125427246094e+00 0.000000000000000000e+00
-1.242822647094726562e+00 0.000000000000000000e+00
-2.341167449951171875e+00 0.000000000000000000e+00
6.016624450683593750e+00 0.000000000000000000e+00
-4.730623245239257812e+00 0.000000000000000000e+00
5.363616943359375000e+00 0.000000000000000000e+00
-6.925770759582519531e+00 0.000000000000000000e+00
-4.212915420532226562e+00 0.000000000000000000e+00
-4.648535251617431641e+00 0.000000000000000000e+00
6.386234283447265625e+00 0.000000000000000000e+00
-3.802656650543212891e+00 0.000000000000000000e+00
4.574413299560546875e-01 0.000000000000000000e+00
-3.400909900665283203e+00 0.000000000000000000e+00
5.010808944702148438e+00 0.000000000000000000e+00
-7.563313961029052734e+00 0.000000000000000000e+00
-1.216217041015625000e+00 0.000000000000000000e+00
8.115869522094726562e+00 0.000000000000000000e+00
-8.331125259399414062e+00 0.000000000000000000e+00
-8.425789833068847656e+00 0.000000000000000000e+00
1.724817276000976562e+00 0.000000000000000000e+00
9.490064620971679688e+00 0.000000000000000000e+00
-9.244480133056640625e-01 0.000000000000000000e+00
-7.041950225830078125e-01 0.000000000000000000e+00
-7.974479198455810547e+00 0.000000000000000000e+00
-8.548753738403320312e+00 0.000000000000000000e+00
-6.858633995056152344e+00 0.000000000000000000e+00
-1.237274169921875000e+00 0.000000000000000000e+00
-6.771707534790039062e-01 0.000000000000000000e+00
3.358212471008300781e+00 0.000000000000000000e+00
-1.227637290954589844e+00 0.000000000000000000e+00
2.249193191528320312e-01 0.000000000000000000e+00
-6.005234241485595703e+00 0.000000000000000000e+00
-1.453671455383300781e+00 0.000000000000000000e+00
3.620540618896484375e+00 0.000000000000000000e+00
3.209884643554687500e+00 0.000000000000000000e+00
-9.694051742553710938e+00 0.000000000000000000e+00
-8.900998115539550781e+00 0.000000000000000000e+00
-3.779992580413818359e+00 0.000000000000000000e+00
-7.074498176574707031e+00 0.000000000000000000e+00
6.877868652343750000e+00 0.000000000000000000e+00
-9.105753898620605469e+00 0.000000000000000000e+00
7.231817245483398438e+00 0.000000000000000000e+00
-5.161678314208984375e+00 0.000000000000000000e+00
2.690578460693359375e+00 0.000000000000000000e+00
-5.599198818206787109e+00 0.000000000000000000e+00
-4.859979152679443359e+00 0.000000000000000000e+00
2.452177047729492188e+00 0.000000000000000000e+00
9.446350097656250000e+00 0.000000000000000000e+00
-1.750419616699218750e+00 0.000000000000000000e+00
3.092210769653320312e+00 0.000000000000000000e+00
9.009113311767578125e+00 0.000000000000000000e+00
8.962947845458984375e+00 0.000000000000000000e+00
6.745849609375000000e+00 0.000000000000000000e+00
5.120763778686523438e-01 0.000000000000000000e+00
-3.147779464721679688e+00 0.000000000000000000e+00
4.772663116455078125e-02 0.000000000000000000e+00
8.476909637451171875e+00 0.000000000000000000e+00
1.413051605224609375e+00 0.000000000000000000e+00
4.945793151855468750e-01 0.000000000000000000e+00
-9.321418762207031250e+00 0.000000000000000000e+00
8.752248764038085938e+00 0.000000000000000000e+00
-1.324258804321289062e+00 0.000000000000000000e+00
-4.083823204040527344e+00 0.000000000000000000e+00
3.311462402343750000e+00 0.000000000000000000e+00
5.348439216613769531e+00 0.000000000000000000e+00
-9.650104522705078125e+00 0.000000000000000000e+00
-1.662727355957031250e+00 0.000000000000000000e+00
-8.686656951904296875e+00 0.000000000000000000e+00
-3.885702610015869141e+00 0.000000000000000000e+00
-1.728857994079589844e+00 0.000000000000000000e+00
6.296916961669921875e+00 0.000000000000000000e+00
-2.470147609710693359e+00 0.000000000000000000e+00
-9.386806488037109375e-01 0.000000000000000000e+00
5.632989883422851562e+00 0.000000000000000000e+00
-4.284630298614501953e+00 0.000000000000000000e+00
2.084960937500000000e-01 0.000000000000000000e+00
1.795319557189941406e+00 0.000000000000000000e+00
-9.592255592346191406e+00 0.000000000000000000e+00
4.901962280273437500e-01 0.000000000000000000e+00
-7.268802642822265625e+00 0.000000000000000000e+00
8.495649337768554688e+00 0.000000000000000000e+00
-6.155405044555664062e-01 0.000000000000000000e+00
4.778385162353515625e-01 0.000000000000000000e+00
9.082981109619140625e+00 0.000000000000000000e+00
4.188957214355468750e-01 0.000000000000000000e+00
6.168395996093750000e+00 0.000000000000000000e+00
-3.955165863037109375e+00 0.000000000000000000e+00
4.591769218444824219e+00 0.000000000000000000e+00
-4.711828231811523438e+00 0.000000000000000000e+00
3.824883460998535156e+00 0.000000000000000000e+00
1.825902938842773438e+00 0.000000000000000000e+00
6.360153198242187500e+00 0.000000000000000000e+00
3.973464965820312500e+00 0.000000000000000000e+00
-3.542003631591796875e+00 0.000000000000000000e+00
-7.404911994934082031e+00 0.000000000000000000e+00
-9.233427047729492188e-01 0.000000000000000000e+00
-9.131204605102539062e+00 0.000000000000000000e+00
-4.153060913085937500e+00 0.000000000000000000e+00
-7.232757091522216797e+00 0.000000000000000000e+00
9.307376861572265625e+00 0.000000000000000000e+00
1.091840744018554688e+00 0.000000000000000000e+00
8.755151748657226562e+00 0.000000000000000000e+00
9.732639312744140625e+00 0.000000000000000000e+00
6.814722061157226562e+00 0.000000000000000000e+00
-8.150279998779296875e+00 0.000000000000000000e+00
-3.257526397705078125e+00 0.000000000000000000e+00
-4.399762630462646484e+00 0.000000000000000000e+00
-7.538950443267822266e+00 0.000000000000000000e+00
-2.928734779357910156e+00 0.000000000000000000e+00
3.176601409912109375e+00 0.000000000000000000e+00
1.532444953918457031e+00 0.000000000000000000e+00
5.210064888000488281e+00 0.000000000000000000e+00
4.815210342407226562e+00 0.000000000000000000e+00
9.105272293090820312e+00 0.000000000000000000e+00
6.642711639404296875e+00 0.000000000000000000e+00
-8.190756797790527344e+00 0.000000000000000000e+00
-4.161069393157958984e+00 0.000000000000000000e+00
-7.498126029968261719e+00 0.000000000000000000e+00
-3.747424125671386719e+00 0.000000000000000000e+00
3.908132553100585938e+00 0.000000000000000000e+00
-3.706283569335937500e-01 0.000000000000000000e+00
9.145940780639648438e+00 0.000000000000000000e+00
-9.841437339782714844e+00 0.000000000000000000e+00
8.060466766357421875e+00 0.000000000000000000e+00
1.225719451904296875e+00 0.000000000000000000e+00
-8.043685913085937500e+00 0.000000000000000000e+00
-9.755535125732421875e-01 0.000000000000000000e+00
-5.757345199584960938e+00 0.000000000000000000e+00
-3.833208084106445312e-01 0.000000000000000000e+00
6.230686187744140625e+00 0.000000000000000000e+00
-5.149692535400390625e+00 0.000000000000000000e+00
-7.189693450927734375e+00 0.000000000000000000e+00
5.129528045654296875e+00 0.000000000000000000e+00
-2.989816188812255859e+00 0.000000000000000000e+00
-6.830398082733154297e+00 0.000000000000000000e+00
3.372791290283203125e+00 0.000000000000000000e+00
-7.343244552612304688e-01 0.000000000000000000e+00
-2.399917125701904297e+00 0.000000000000000000e+00
3.622069358825683594e+00 0.000000000000000000e+00
6.628892898559570312e+00 0.000000000000000000e+00
-8.704680442810058594e+00 0.000000000000000000e+00
5.403526306152343750e+00 0.000000000000000000e+00
6.747888565063476562e+00 0.000000000000000000e+00
-9.967623710632324219e+00 0.000000000000000000e+00
-1.388678550720214844e+00 0.000000000000000000e+00
1.069773674011230469e+00 0.000000000000000000e+00
-1.598455429077148438e+00 0.000000000000000000e+00
3.047229766845703125e+00 0.000000000000000000e+00
-6.565061569213867188e+00 0.000000000000000000e+00
-1.798170089721679688e+00 0.000000000000000000e+00
8.639141082763671875e+00 0.000000000000000000e+00
7.430158615112304688e+00 0.000000000000000000e+00
-4.743173122406005859e+00 0.000000000000000000e+00
-5.935006618499755859e+00 0.000000000000000000e+00
6.256015777587890625e+00 0.000000000000000000e+00
7.224166870117187500e+00 0.000000000000000000e+00
3.554458618164062500e-01 0.000000000000000000e+00
-9.513332366943359375e+00 0.000000000000000000e+00
9.045818328857421875e+00 0.000000000000000000e+00
9.351671218872070312e+00 0.000000000000000000e+00
-9.611323356628417969e+00 0.000000000000000000e+00
7.676986694335937500e+00 0.000000000000000000e+00
9.174297332763671875e+00 0.000000000000000000e+00
5.618046760559082031e+00 0.000000000000000000e+00
9.396930694580078125e+00 0.000000000000000000e+00
-4.065983295440673828e+00 0.000000000000000000e+00
7.288093566894531250e-01 0.000000000000000000e+00
-9.984340667724609375e+00 0.000000000000000000e+00
-6.825494766235351562e+00 0.000000000000000000e+00
8.003688812255859375e+00 0.000000000000000000e+00
-1.521379470825195312e+00 0.000000000000000000e+00
3.296667098999023438e+00 0.000000000000000000e+00
-2.288294315338134766e+00 0.000000000000000000e+00
-4.349308013916015625e+00 0.000000000000000000e+00
8.123287200927734375e+00 0.000000000000000000e+00
-9.036731719970703125e+00 0.000000000000000000e+00
-5.183704376220703125e+00 0.000000000000000000e+00
8.925554275512695312e+00 0.000000000000000000e+00
3.060356140136718750e+00 0.000000000000000000e+00
-7.805310249328613281e+00 0.000000000000000000e+00
3.481809616088867188e+00 0.000000000000000000e+00
-4.097104072570800781e+00 0.000000000000000000e+00
-7.759482383728027344e+00 0.000000000000000000e+00
5.568841934204101562e+00 0.000000000000000000e+00
5.147093772888183594e+00 0.000000000000000000e+00
7.474321365356445312e+00 0.000000000000000000e+00
-2.246368408203125000e+00 0.000000000000000000e+00
9.690084457397460938e-01 0.000000000000000000e+00
-6.717567443847656250e+00 0.000000000000000000e+00
7.780158996582031250e+00 0.000000000000000000e+00
6.658504486083984375e+00 0.000000000000000000e+00
2.468606948852539062e+00 0.000000000000000000e+00
1.900949478149414062e+00 0.000000000000000000e+00
-4.688017845153808594e+00 0.000000000000000000e+00
-1.624170303344726562e+00 0.000000000000000000e+00
1.611791610717773438e+00 0.000000000000000000e+00
1.248950004577636719e+00 0.000000000000000000e+00
1.923423767089843750e+00 0.000000000000000000e+00
-6.340946197509765625e+00 0.000000000000000000e+00
4.769468307495117188e+00 0.000000000000000000e+00
1.527480125427246094e+00 0.000000000000000000e+00
-1.242822647094726562e+00 0.000000000000000000e+00
-2.341167449951171875e+00 0.000000000000000000e+00
6.016624450683593750e+00 0.000000000000000000e+00
-4.730623245239257812e+00 0.000000000000000000e+00
5.363616943359375000e+00 0.000000000000000000e+00
-6.925770759582519531e+00 0.000000000000000000e+00
-4.212915420532226562e+00 0.000000000000000000e+00
-4.648535251617431641e+00 0.000000000000000000e+00
6.386234283447265625e+00 0.000000000000000000e+00
-3.802656650543212891e+00 0.000000000000000000e+00
4.574413299560546875e-01 0.000000000000000000e+00
-3.400909900665283203e+00 0.000000000000000000e+00
5.010808944702148438e+00 0.000000000000000000e+00
-7.563313961029052734e+00 0.000000000000000000e+00
-1.216217041015625000e+00 0.000000000000000000e+00
8.115869522094726562e+00 0.000000000000000000e+00
-8.331125259399414062e+00 0.000000000000000000e+00
-8.425789833068847656e+00 0.000000000000000000e+00
1.724817276000976562e+00 0.000000000000000000e+00
9.490064620971679688e+00 0.000000000000000000e+00
-9.244480133056640625e-01 0.000000000000000000e+00
-7.041950225830078125e-01 0.000000000000000000e+00
-7.974479198455810547e+00 0.000000000000000000e+00
-8.548753738403320312e+00 0.000000000000000000e+00
-6.858633995056152344e+00 0.000000000000000000e+00
-1.237274169921875000e+00 0.000000000000000000e+00
-6.771707534790039062e-01 0.000000000000000000e+00
3.358212471008300781e+00 0.000000000000000000e+00
-1.227637290954589844e+00 0.000000000000000000e+00
2.249193191528320312e-01 0.000000000000000000e+00
-6.005234241485595703e+00 0.000000000000000000e+00
-1.453671455383300781e+00 0.000000000000000000e+00
3.620540618896484375e+00 0.000000000000000000e+00
3.209884643554687500e+00 0.000000000000000000e+00
-9.694051742553710938e+00 0.000000000000000000e+00
-8.900998115539550781e+00 0.000000000000000000e+00
-3.779992580413818359e+00 0.000000000000000000e+00
-7.074498176574707031e+00 0.000000000000000000e+00
6.877868652343750000e+00 0.000000000000000000e+00
-9.105753898620605469e+00 0.000000000000000000e+00
7.231817245483398438e+00 0.000000000000000000e+00
-5.161678314208984375e+00 0.000000000000000000e+00
2.690578460693359375e+00 0.000000000000000000e+00
-5.599198818206787109e+00 0.000000000000000000e+00
-4.859979152679443359e+00 0.000000000000000000e+00
2.452177047729492188e+00 0.000000000000000000e+00
9.446350097656250000e+00 0.000000000000000000e+00
-1.750419616699218750e+00 0.000000000000000000e+00
3.092210769653320312e+00 0.000000000000000000e+00
9.009113311767578125e+00 0.000000000000000000e+00
8.962947845458984375e+00 0.000000000000000000e+00
6.745849609375000000e+00 0.000000000000000000e+00
5.120763778686523438e-01 0.000000000000000000e+00
-3.147779464721679688e+00 0.000000000000000000e+00
4.772663116455078125e-02 0.000000000000000000e+00
8.476909637451171875e+00 0.000000000000000000e+00
1.413051605224609375e+00 0.000000000000000000e+00
4.945793151855468750e-01 0.000000000000000000e+00
-9.321418762207031250e+00 0.000000000000000000e+00
8.752248764038085938e+00 0.000000000000000000e+00
-1.324258804321289062e+00 0.000000000000000000e+00
-4.083823204040527344e+00 0.000000000000000000e+00
3.311462402343750000e+00 0.000000000000000000e+00
5.348439216613769531e+00 0.000000000000000000e+00
-9.650104522705078125e+00 0.000000000000000000e+00
-1.662727355957031250e+00 0.000000000000000000e+00
-8.686656951904296875e+00 0.000000000000000000e+00
-3.885702610015869141e+00 0.000000000000000000e+00
-1.728857994079589844e+00 0.000000000000000000e+00
6.296916961669921875e+00 0.000000000000000000e+00
-2.470147609710693359e+00 0.000000000000000000e+00
-9.386806488037109375e-01 0.000000000000000000e+00
5.632989883422851562e+00 0.000000000000000000e+00
-4.284630298614501953e+00 0.000000000000000000e+00
2.084960937500000000e-01 0.000000000000000000e+00
1.795319557189941406e+00 0.000000000000000000e+00
-9.592255592346191406e+00 0.000000000000000000e+00
4.901962280273437500e-01 0.000000000000000000e+00
-7.268802642822265625e+00 0.000000000000000000e+00
8.495649337768554688e+00 0.000000000000000000e+00
-6.155405044555664062e-01 0.000000000000000000e+00
4.778385162353515625e-01 0.000000000000000000e+00
9.082981109619140625e+00 0.000000000000000000e+00
4.188957214355468750e-01 0.000000000000000000e+00
6.168395996093750000e+00 0.000000000000000000e+00
-3.955165863037109375e+00 0.000000000000000000e+00
4.591769218444824219e+00 0.000000000000000000e+00
-4.711828231811523438e+00 0.000000000000000000e+00
3.824883460998535156e+00 0.000000000000000000e+00
1.825902938842773438e+00 0.000000000000000000e+00
6.360153198242187500e+00 0.000000000000000000e+00
3.973464965820312500e+00 0.000000000000000000e+00
-3.542003631591796875e+00 0.000000000000000000e+00
-7.404911994934082031e+00 0.000000000000000000e+00
-9.233427047729492188e-01 0.000000000000000000e+00
-9.131204605102539062e+00 0.000000000000000000e+00
-4.153060913085937500e+00 0.000000000000000000e+00
-7.232757091522216797e+00 0.000000000000000000e+00
9.307376861572265625e+00 0.000000000000000000e+00
1.091840744018554688e+00 0.000000000000000000e+00
8.755151748657226562e+00 0.000000000000000000e+00
9.732639312744140625e+00 0.000000000000000000e+00
6.814722061157226562e+00 0.000000000000000000e+00
-8.150279998779296875e+00 0.000000000000000000e+00
-3.257526397705078125e+00 0.000000000000000000e+00
-4.399762630462646484e+00 0.000000000000000000e+00
-7.538950443267822266e+00 0.000000000000000000e+00
-2.928734779357910156e+00 0.000000000000000000e+00
3.176601409912109375e+00 0.000000000000000000e+00
1.532444953918457031e+00 0.000000000000000000e+00
5.210064888000488281e+00 0.000000000000000000e+00
4.815210342407226562e+00 0.000000000000000000e+00
9.105272293090820312e+00 0.000000000000000000e+00
6.642711639404296875e+00 0.000000000000000000e+00
-8.190756797790527344e+00 0.000000000000000000e+00
-4.161069393157958984e+00 0.000000000000000000e+00
-7.498126029968261719e+00 0.000000000000000000e+00
-3.747424125671386719e+00 0.000000000000000000e+00
3.908132553100585938e+00 0.000000000000000000e+00
-3.706283569335937500e-01 0.000000000000000000e+00
9.145940780639648438e+00 0.000000000000000000e+00
-9.841437339782714844e+00 0.000000000000000000e+00
8.060466766357421875e+00 0.000000000000000000e+00
1.225719451904296875e+00 0.000000000000000000e+00
-8.043685913085937500e+00 0.000000000000000000e+00
-9.755535125732421875e-01 0.000000000000000000e+00
-5.757345199584960938e+00 0.000000000000000000e+00
